epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,7393.75,0.68394,0.40652,0.90805,0.70381,0.40337,0.45302,0.27264,1.6442,1.42771,1.21867,0.000336725,0.000336725,0.000336725
371,7415.22,0.66975,0.40649,0.90415,0.72333,0.39628,0.45582,0.28351,1.58236,1.43723,1.1814,0.00033425,0.00033425,0.00033425
372,7438.72,0.66047,0.39976,0.89401,0.7224,0.40475,0.45501,0.27809,1.5674,1.41,1.1734,0.000331775,0.000331775,0.000331775
373,7461.43,0.69472,0.40304,0.90705,0.73515,0.40296,0.46561,0.27887,1.58325,1.34849,1.18098,0.0003293,0.0003293,0.0003293
374,7484.22,0.65353,0.39497,0.89259,0.74033,0.41402,0.47713,0.28426,1.58538,1.29028,1.18623,0.000326825,0.000326825,0.000326825
375,7505.78,0.67302,0.40203,0.90668,0.77111,0.40046,0.48533,0.29995,1.51742,1.32702,1.16446,0.00032435,0.00032435,0.00032435
376,7528.8,0.65194,0.38929,0.90248,0.75421,0.39717,0.47771,0.29107,1.52862,1.365,1.1639,0.000321875,0.000321875,0.000321875
377,7551.4,0.66462,0.40024,0.89935,0.70592,0.4122,0.47424,0.28309,1.5429,1.39903,1.16266,0.0003194,0.0003194,0.0003194
378,7572.44,0.63432,0.39113,0.8905,0.72579,0.40049,0.45859,0.27988,1.53753,1.5261,1.17269,0.000316925,0.000316925,0.000316925
379,7594.84,0.64836,0.39271,0.90372,0.70649,0.41247,0.45371,0.27255,1.57667,1.54642,1.19063,0.00031445,0.00031445,0.00031445
380,7615.92,0.63426,0.38685,0.88721,0.74726,0.39452,0.47113,0.28118,1.55735,1.42501,1.1945,0.000311975,0.000311975,0.000311975
381,7638.83,0.62939,0.38918,0.88673,0.69906,0.41132,0.48197,0.29405,1.54737,1.40674,1.19612,0.0003095,0.0003095,0.0003095
382,7660,0.64824,0.39348,0.89255,0.72808,0.40825,0.48193,0.28887,1.56949,1.38162,1.20432,0.000307025,0.000307025,0.000307025
383,7680.1,0.63776,0.37882,0.88345,0.63053,0.45495,0.47589,0.28293,1.58986,1.41077,1.20868,0.00030455,0.00030455,0.00030455
384,7701.17,0.63623,0.38689,0.89016,0.81979,0.37188,0.46475,0.27149,1.60928,1.49467,1.21306,0.000302075,0.000302075,0.000302075
385,7723.45,0.64834,0.38264,0.89357,0.78995,0.38589,0.46801,0.2859,1.56467,1.48054,1.196,0.0002996,0.0002996,0.0002996
386,7742.7,0.62679,0.38323,0.88355,0.77054,0.3845,0.47273,0.28525,1.54302,1.48303,1.17563,0.000297125,0.000297125,0.000297125
387,7765.89,0.64686,0.3843,0.89803,0.75809,0.38344,0.4751,0.29265,1.55872,1.52462,1.1798,0.00029465,0.00029465,0.00029465
388,7786.15,0.65018,0.38965,0.89558,0.77927,0.38689,0.47276,0.28446,1.55378,1.55414,1.18051,0.000292175,0.000292175,0.000292175
389,7808.46,0.64287,0.38793,0.89104,0.73764,0.39545,0.46911,0.28041,1.5623,1.59419,1.18816,0.0002897,0.0002897,0.0002897
390,7829.44,0.66942,0.39586,0.89762,0.72276,0.38877,0.46477,0.27627,1.61601,1.64145,1.21018,0.000287225,0.000287225,0.000287225
391,7850.22,0.65537,0.39205,0.89617,0.70163,0.3867,0.46882,0.28715,1.58855,1.57509,1.1975,0.00028475,0.00028475,0.00028475
392,7872.87,0.64682,0.38738,0.88853,0.70536,0.41123,0.48088,0.29498,1.52357,1.48831,1.16374,0.000282275,0.000282275,0.000282275
393,7895.76,0.63655,0.38317,0.88969,0.69969,0.41209,0.48273,0.2944,1.52481,1.45348,1.16076,0.0002798,0.0002798,0.0002798
394,7921.67,0.64884,0.38891,0.89385,0.78222,0.3972,0.47651,0.28994,1.56164,1.47361,1.17403,0.000277325,0.000277325,0.000277325
395,7946.94,0.61689,0.3819,0.88472,0.74265,0.40549,0.46779,0.27631,1.57219,1.48964,1.16092,0.00027485,0.00027485,0.00027485
396,7967.53,0.63436,0.38167,0.88479,0.7328,0.39472,0.46186,0.26669,1.59017,1.4709,1.15887,0.000272375,0.000272375,0.000272375
397,7987.69,0.63719,0.3869,0.89434,0.69909,0.40943,0.46674,0.27037,1.57617,1.39655,1.15896,0.0002699,0.0002699,0.0002699
398,8010.96,0.66403,0.39242,0.89451,0.70041,0.40264,0.45679,0.25991,1.63976,1.52998,1.17931,0.000267425,0.000267425,0.000267425
399,8034.12,0.65522,0.38884,0.89088,0.80242,0.38321,0.45588,0.25411,1.66621,1.63507,1.19921,0.00026495,0.00026495,0.00026495
400,8058.53,0.63271,0.37921,0.88348,0.75782,0.39927,0.45842,0.26705,1.62993,1.59824,1.18752,0.000262475,0.000262475,0.000262475
401,8082.68,0.65168,0.39294,0.89022,0.7025,0.41602,0.47202,0.27581,1.59447,1.57907,1.17111,0.00026,0.00026,0.00026
402,8106.35,0.62595,0.38476,0.88801,0.79217,0.41292,0.48096,0.28987,1.52705,1.5288,1.14761,0.000257525,0.000257525,0.000257525
403,8129.9,0.637,0.38196,0.88258,0.75955,0.42119,0.4835,0.29548,1.51279,1.50005,1.1543,0.00025505,0.00025505,0.00025505
404,8156.99,0.61848,0.3733,0.88113,0.78401,0.41873,0.48485,0.29395,1.5394,1.44543,1.16521,0.000252575,0.000252575,0.000252575
405,8180.06,0.62805,0.37995,0.8899,0.80427,0.41443,0.48541,0.28918,1.54227,1.37288,1.16605,0.0002501,0.0002501,0.0002501
406,8201.21,0.63494,0.38329,0.88973,0.77117,0.41577,0.48827,0.28565,1.5456,1.32122,1.16399,0.000247625,0.000247625,0.000247625
407,8225.32,0.64077,0.38717,0.88504,0.74968,0.43012,0.48865,0.28339,1.53722,1.30211,1.16563,0.00024515,0.00024515,0.00024515
408,8251.79,0.63171,0.38171,0.89059,0.71231,0.43086,0.48138,0.27503,1.5575,1.28554,1.17935,0.000242675,0.000242675,0.000242675
409,8273.39,0.61856,0.37077,0.8752,0.78319,0.40307,0.48514,0.28453,1.55079,1.28821,1.17015,0.0002402,0.0002402,0.0002402
410,8298.92,0.62788,0.37604,0.87704,0.74785,0.42984,0.4931,0.29043,1.57662,1.29424,1.18273,0.000237725,0.000237725,0.000237725
411,8322.2,0.60483,0.37751,0.87893,0.76116,0.42131,0.48949,0.29,1.56729,1.30572,1.18308,0.00023525,0.00023525,0.00023525
412,8348.58,0.64492,0.38456,0.89024,0.76827,0.40554,0.47448,0.27771,1.5803,1.36046,1.1835,0.000232775,0.000232775,0.000232775
413,8371.26,0.63117,0.38436,0.88793,0.71064,0.40677,0.4626,0.26486,1.62074,1.35599,1.19247,0.0002303,0.0002303,0.0002303
414,8396.17,0.62545,0.37607,0.87883,0.79332,0.38553,0.46294,0.26892,1.58405,1.36319,1.18219,0.000227825,0.000227825,0.000227825
415,8418.32,0.61209,0.37368,0.87913,0.75657,0.39339,0.46721,0.27379,1.58304,1.38535,1.18271,0.00022535,0.00022535,0.00022535
416,8443.03,0.60646,0.3699,0.87367,0.79314,0.38535,0.47435,0.27645,1.57601,1.40104,1.17989,0.000222875,0.000222875,0.000222875
417,8464.36,0.6217,0.37535,0.87714,0.72898,0.40494,0.47316,0.27868,1.56627,1.42054,1.18105,0.0002204,0.0002204,0.0002204
418,8486.67,0.6146,0.36852,0.88187,0.71639,0.41168,0.46862,0.27253,1.5948,1.44361,1.192,0.000217925,0.000217925,0.000217925
419,8509.28,0.62677,0.37452,0.88372,0.66344,0.43025,0.47055,0.27801,1.56802,1.47863,1.18126,0.00021545,0.00021545,0.00021545
420,8530.18,0.63399,0.38568,0.88771,0.75592,0.40706,0.47317,0.28812,1.53535,1.57502,1.17169,0.000212975,0.000212975,0.000212975
421,8554.53,0.61619,0.37301,0.87961,0.78675,0.39842,0.47432,0.28126,1.56098,1.57346,1.1792,0.0002105,0.0002105,0.0002105
422,8577.63,0.61679,0.37423,0.88079,0.79444,0.40138,0.47423,0.28482,1.55711,1.53597,1.17137,0.000208025,0.000208025,0.000208025
423,8600.96,0.62249,0.37463,0.88465,0.76762,0.40849,0.47483,0.28749,1.566,1.49349,1.17177,0.00020555,0.00020555,0.00020555
424,8622.4,0.61255,0.37095,0.8792,0.77632,0.40752,0.48185,0.28781,1.57929,1.47829,1.17331,0.000203075,0.000203075,0.000203075
425,8644.07,0.62303,0.37893,0.88431,0.72194,0.42314,0.48128,0.29118,1.55517,1.48214,1.16619,0.0002006,0.0002006,0.0002006
426,8666.25,0.62158,0.37522,0.88442,0.75646,0.41952,0.48437,0.28816,1.57224,1.50309,1.17266,0.000198125,0.000198125,0.000198125
427,8687.88,0.63288,0.38204,0.8889,0.74706,0.41775,0.48888,0.29742,1.55146,1.50319,1.16686,0.00019565,0.00019565,0.00019565
428,8711.12,0.61278,0.36728,0.8739,0.82175,0.41013,0.48678,0.29894,1.52351,1.48604,1.15805,0.000193175,0.000193175,0.000193175
429,8730.46,0.60685,0.37512,0.87364,0.77586,0.41746,0.47999,0.29348,1.52626,1.50889,1.15889,0.0001907,0.0001907,0.0001907
430,8753.31,0.61227,0.37583,0.88028,0.78265,0.41796,0.47846,0.29073,1.53423,1.49322,1.1608,0.000188225,0.000188225,0.000188225
431,8774.68,0.60254,0.3671,0.87985,0.77222,0.40588,0.47456,0.29202,1.56417,1.50551,1.16807,0.00018575,0.00018575,0.00018575
432,8799.76,0.61887,0.37112,0.87623,0.75008,0.42222,0.47989,0.29037,1.5676,1.52436,1.16386,0.000183275,0.000183275,0.000183275
433,8821.78,0.60936,0.37212,0.88177,0.7239,0.43691,0.48733,0.28233,1.59821,1.49184,1.1756,0.0001808,0.0001808,0.0001808
434,8843.95,0.58664,0.36148,0.87097,0.75964,0.42807,0.49112,0.28218,1.61693,1.46507,1.18499,0.000178325,0.000178325,0.000178325
435,8865.73,0.61669,0.37273,0.87761,0.76734,0.41556,0.4851,0.27867,1.64713,1.4849,1.19584,0.00017585,0.00017585,0.00017585
436,8886.87,0.62351,0.37822,0.88394,0.77124,0.41779,0.48654,0.28367,1.63234,1.53909,1.19049,0.000173375,0.000173375,0.000173375
437,8906.47,0.60042,0.36529,0.87251,0.76091,0.41328,0.48586,0.28311,1.63133,1.56099,1.19001,0.0001709,0.0001709,0.0001709
438,8928.13,0.61061,0.37235,0.8728,0.7563,0.41511,0.48411,0.2801,1.64299,1.60956,1.19251,0.000168425,0.000168425,0.000168425
439,8950.56,0.60709,0.37734,0.87618,0.72658,0.41731,0.47574,0.27747,1.63312,1.62091,1.19518,0.00016595,0.00016595,0.00016595
440,8972.24,0.60822,0.36573,0.87868,0.7593,0.4107,0.47171,0.28024,1.61866,1.62944,1.18595,0.000163475,0.000163475,0.000163475
441,8992.77,0.61323,0.36752,0.87545,0.72558,0.41938,0.4784,0.27958,1.6067,1.55547,1.17664,0.000161,0.000161,0.000161
442,9014.05,0.61346,0.36627,0.87666,0.70252,0.43353,0.4797,0.27675,1.59615,1.47664,1.18202,0.000158525,0.000158525,0.000158525
443,9033.27,0.61347,0.37533,0.88369,0.67861,0.44286,0.4768,0.26757,1.63766,1.45478,1.20441,0.00015605,0.00015605,0.00015605
444,9053.96,0.61793,0.37008,0.87642,0.77747,0.40934,0.47472,0.26504,1.64336,1.47125,1.20447,0.000153575,0.000153575,0.000153575
445,9077.42,0.59166,0.36073,0.86568,0.78239,0.4147,0.48184,0.2746,1.60831,1.46621,1.18583,0.0001511,0.0001511,0.0001511
446,9100.72,0.59761,0.36102,0.87615,0.78857,0.41483,0.48767,0.28447,1.58958,1.43572,1.17333,0.000148625,0.000148625,0.000148625
447,9121.71,0.59523,0.36047,0.87461,0.75742,0.41551,0.48469,0.28055,1.61647,1.44699,1.17926,0.00014615,0.00014615,0.00014615
448,9142.22,0.60008,0.35871,0.87594,0.77211,0.41168,0.48634,0.28096,1.61685,1.4477,1.17414,0.000143675,0.000143675,0.000143675
449,9164.52,0.58936,0.36215,0.87153,0.70678,0.44587,0.49052,0.27699,1.60624,1.406,1.17064,0.0001412,0.0001412,0.0001412
450,9183.8,0.60252,0.36131,0.87389,0.74409,0.4339,0.49383,0.27626,1.60619,1.37264,1.17782,0.000138725,0.000138725,0.000138725
451,9207.71,0.58267,0.35364,0.86958,0.71553,0.45013,0.50247,0.28307,1.59736,1.34475,1.17721,0.00013625,0.00013625,0.00013625
452,9234.51,0.60277,0.3665,0.87889,0.77677,0.42756,0.50321,0.28675,1.58931,1.34309,1.16915,0.000133775,0.000133775,0.000133775
453,9261.21,0.60609,0.35475,0.87408,0.77117,0.43241,0.50392,0.2918,1.56656,1.35422,1.15846,0.0001313,0.0001313,0.0001313
454,9286.71,0.62028,0.37055,0.87664,0.77632,0.42834,0.49489,0.28978,1.56388,1.39921,1.15404,0.000128825,0.000128825,0.000128825
455,9313.38,0.61949,0.3681,0.88142,0.78328,0.417,0.48676,0.28201,1.58893,1.43709,1.16412,0.00012635,0.00012635,0.00012635
456,9335.38,0.57427,0.35157,0.86271,0.73964,0.42449,0.48367,0.27265,1.63689,1.46347,1.18177,0.000123875,0.000123875,0.000123875
457,9357.81,0.59477,0.36135,0.87197,0.82113,0.40426,0.48134,0.27404,1.62664,1.44626,1.18041,0.0001214,0.0001214,0.0001214
458,9381.09,0.58511,0.35922,0.86621,0.76725,0.42766,0.48315,0.27989,1.59945,1.41292,1.17598,0.000118925,0.000118925,0.000118925
459,9405.42,0.58693,0.35837,0.8778,0.78075,0.42621,0.48418,0.27633,1.60233,1.41861,1.1818,0.00011645,0.00011645,0.00011645
460,9427.84,0.59522,0.36035,0.87374,0.7667,0.42559,0.48184,0.2742,1.5938,1.41082,1.17903,0.000113975,0.000113975,0.000113975
461,9450.01,0.58373,0.35542,0.86949,0.77555,0.41439,0.47728,0.27743,1.59301,1.43615,1.17955,0.0001115,0.0001115,0.0001115
462,9476.63,0.61401,0.36348,0.87834,0.79908,0.41694,0.47944,0.28193,1.59122,1.44525,1.17472,0.000109025,0.000109025,0.000109025
463,9501.07,0.59768,0.35944,0.87154,0.8031,0.41398,0.48162,0.28292,1.60636,1.45543,1.17622,0.00010655,0.00010655,0.00010655
464,9526.24,0.57911,0.35791,0.87191,0.79186,0.41543,0.48263,0.28571,1.5918,1.45239,1.17304,0.000104075,0.000104075,0.000104075
465,9550.58,0.59666,0.36117,0.87165,0.75993,0.4234,0.48063,0.28683,1.586,1.43782,1.17142,0.0001016,0.0001016,0.0001016
466,9575.2,0.59179,0.36654,0.87038,0.77204,0.42147,0.48114,0.28525,1.58894,1.41828,1.17213,9.9125e-05,9.9125e-05,9.9125e-05
467,9597.95,0.60487,0.36726,0.88034,0.76295,0.42782,0.48884,0.29009,1.5677,1.38338,1.16581,9.665e-05,9.665e-05,9.665e-05
468,9621.58,0.58517,0.35925,0.8677,0.73838,0.446,0.4917,0.29492,1.54018,1.35522,1.15442,9.4175e-05,9.4175e-05,9.4175e-05
469,9645.45,0.58358,0.35961,0.86973,0.74234,0.4427,0.49187,0.29896,1.5313,1.35827,1.1515,9.17e-05,9.17e-05,9.17e-05
470,9671.53,0.58722,0.35709,0.87189,0.73911,0.44121,0.49466,0.29951,1.55063,1.37113,1.15932,8.9225e-05,8.9225e-05,8.9225e-05
471,9693.69,0.58149,0.35733,0.86972,0.75849,0.42414,0.49226,0.29393,1.56804,1.38998,1.16601,8.675e-05,8.675e-05,8.675e-05
472,9717.85,0.59922,0.36086,0.87315,0.77341,0.42511,0.48974,0.29034,1.58826,1.40156,1.17341,8.4275e-05,8.4275e-05,8.4275e-05
473,9740.16,0.5781,0.35732,0.86544,0.76042,0.42608,0.48805,0.28944,1.59336,1.40252,1.17378,8.18e-05,8.18e-05,8.18e-05
474,9764.07,0.59774,0.36078,0.87243,0.76142,0.42702,0.4887,0.28937,1.59484,1.39211,1.17233,7.9325e-05,7.9325e-05,7.9325e-05
475,9785.36,0.58952,0.35507,0.86601,0.71226,0.43876,0.49016,0.289,1.59021,1.38327,1.1725,7.685e-05,7.685e-05,7.685e-05
476,9807.33,0.56933,0.35324,0.8586,0.7267,0.43228,0.48575,0.28665,1.57957,1.37609,1.17052,7.4375e-05,7.4375e-05,7.4375e-05
477,9828.36,0.58794,0.35249,0.86779,0.74721,0.42361,0.48829,0.29064,1.56766,1.37446,1.16581,7.19e-05,7.19e-05,7.19e-05
478,9852.54,0.57642,0.35169,0.86463,0.75321,0.42035,0.48663,0.29176,1.56759,1.38263,1.16578,6.9425e-05,6.9425e-05,6.9425e-05
479,9876.77,0.58938,0.35403,0.87148,0.78473,0.41544,0.48766,0.29138,1.56314,1.38669,1.16424,6.695e-05,6.695e-05,6.695e-05
480,9900.5,0.57314,0.35439,0.86401,0.69192,0.44779,0.49035,0.29433,1.54566,1.38616,1.15616,6.4475e-05,6.4475e-05,6.4475e-05
481,9922.24,0.58495,0.35944,0.87417,0.69484,0.43519,0.48572,0.28962,1.56117,1.39968,1.15947,6.2e-05,6.2e-05,6.2e-05
482,9946.5,0.57243,0.34774,0.86909,0.71379,0.42829,0.48313,0.28844,1.56432,1.39518,1.16057,5.9525e-05,5.9525e-05,5.9525e-05
483,9967.72,0.58841,0.35631,0.86854,0.70846,0.43247,0.48334,0.29296,1.55823,1.38687,1.16261,5.705e-05,5.705e-05,5.705e-05
484,9992.36,0.57664,0.34962,0.86527,0.70894,0.42988,0.4818,0.28939,1.56875,1.38294,1.17003,5.4575e-05,5.4575e-05,5.4575e-05
485,10015,0.58965,0.35729,0.86384,0.70966,0.42903,0.47924,0.2886,1.56935,1.38437,1.17032,5.21e-05,5.21e-05,5.21e-05
486,10037.6,0.57297,0.3479,0.86446,0.70833,0.42635,0.48024,0.28689,1.5774,1.39311,1.17086,4.9625e-05,4.9625e-05,4.9625e-05
487,10060.7,0.58729,0.35826,0.87191,0.68514,0.4381,0.48257,0.28691,1.57085,1.39648,1.16765,4.715e-05,4.715e-05,4.715e-05
488,10081.7,0.58003,0.35785,0.86908,0.69711,0.44018,0.48387,0.29218,1.56081,1.40393,1.16248,4.4675e-05,4.4675e-05,4.4675e-05
489,10103.9,0.56121,0.3501,0.85704,0.71611,0.43583,0.48672,0.29142,1.56865,1.41345,1.16533,4.22e-05,4.22e-05,4.22e-05
490,10125.8,0.57191,0.35004,0.86439,0.71962,0.43256,0.48464,0.28753,1.58091,1.41945,1.17076,3.9725e-05,3.9725e-05,3.9725e-05
491,10184.6,0.54875,0.33223,0.84835,0.72592,0.42586,0.4816,0.2831,1.59286,1.41839,1.17696,3.725e-05,3.725e-05,3.725e-05
492,10208.8,0.54326,0.33318,0.84658,0.72703,0.42209,0.47786,0.28132,1.59265,1.42253,1.17872,3.4775e-05,3.4775e-05,3.4775e-05
493,10231.5,0.55155,0.33127,0.85133,0.72056,0.42362,0.4774,0.28231,1.58448,1.43367,1.1762,3.23e-05,3.23e-05,3.23e-05
494,10253.9,0.54048,0.32622,0.84871,0.72218,0.41953,0.47754,0.28231,1.58446,1.45175,1.17554,2.9825e-05,2.9825e-05,2.9825e-05
495,10275.7,0.55264,0.32907,0.8547,0.7137,0.42201,0.47724,0.28398,1.58285,1.45572,1.17499,2.735e-05,2.735e-05,2.735e-05
496,10296.6,0.54392,0.32717,0.85109,0.73398,0.41824,0.47698,0.28556,1.57866,1.45655,1.17339,2.4875e-05,2.4875e-05,2.4875e-05
497,10319.5,0.55774,0.33575,0.8496,0.74263,0.41518,0.47849,0.28643,1.57726,1.462,1.17244,2.24e-05,2.24e-05,2.24e-05
498,10342.8,0.54111,0.32942,0.84786,0.7459,0.41764,0.48015,0.2869,1.57714,1.46551,1.17168,1.9925e-05,1.9925e-05,1.9925e-05
499,10365.9,0.53725,0.32599,0.84848,0.74937,0.41828,0.48123,0.28717,1.57966,1.46571,1.17186,1.745e-05,1.745e-05,1.745e-05
500,10387.1,0.54186,0.32825,0.85046,0.74609,0.41754,0.48142,0.28548,1.58644,1.46591,1.17364,1.4975e-05,1.4975e-05,1.4975e-05
